Field ID,Acreage,State,County,2024 Winter Crop,2024 Cash Crop,2024 Tillage,2023 Winter Crop,2023 Cash Crop,2023 Tillage,2022 Winter Crop,2022 Cash Crop,2022 Tillage,2021 Winter Crop,2021 Cash Crop,2021 Tillage,2020 Winter Crop,2020 Cash Crop,2020 Tillage,2019 Winter Crop,2019 Cash Crop,2019 Tillage,2018 Winter Crop,2018 Cash Crop,2018 Tillage,2017 Winter Crop,2017 Cash Crop,2017 Tillage
mppf.sp.a_andersons.20240305182710726_s4Arilt25hgz,47.5500844,IN,White,Yes,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz18,69.3725768,OH,Harrison,Yes,Corn,No Till,Yes,Soybeans,No Till,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,Yes,Soybeans,No Till,,Corn,
mppf.sp.a_andersons.u20240328174542129_r8IXZESor2sz1,28.2493211,OH,Licking,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240328174542129_r8IXZESor2sz2,7.3804972,OH,Licking,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240328174542129_r8IXZESor2sz3,1.5478127,OH,Licking,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240328174542129_r8IXZESor2sz4,17.0184785,OH,Licking,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240328174542129_r8IXZESor2sz5,22.8680333,OH,Licking,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240328174542129_r8IXZESor2sz6,4.068185,OH,Licking,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401185418994_idC6hp6oU3sz,106.4897448,OH,Pickaway,No,Soybeans,No Till,Yes,Sodgrassseed,No Till,Yes,Soybeans,No Till,Yes,Sodgrassseed,No Till,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Winterwheat,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401183901204_907vf7E3Ez8z,40.5681245,OH,Pickaway,No,Winterwheat,No Till,No,Soybeans,No Till,No,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,No Till,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240401183920420_svOtwvKr8VEz,25.3514718,OH,Pickaway,No,Winterwheat,No Till,No,Soybeans,No Till,Yes,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,No Till,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240401184020513_FMTHJEj-W-wz,23.0169991,OH,Pickaway,Yes,Winterwheat,No Till,No,Soybeans,No Till,No,Soybeans,No Till,Yes,Winterwheat,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240401184126504_r2mg5_JNiM8z,34.1722306,OH,Pickaway,No,Winterwheat,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240307111230563_iFLzK8c3wckz1,15.6488609,IN,Carroll,No,Corn,No Till,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240426120326442_RZ3Kv4YqvmUz1,54.9964238,IN,Pulaski,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240426120353238_1FqKKDZHT74z1,44.7190586,IN,Pulaski,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240316234132831_VHa4KJWJoa0z,87.8420528,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,No,Alfalfa,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Fallow,Conservation Tillage
mppf.sp.a_andersons.u20240403184756581_t8CGk0mekzsz15,78.7802905,IN,Carroll,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240405165806112_toynnAtIN2Qz,10.0198199,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Pasture,Conservation Tillage,No,Winterwheat,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240403190545242_DLsdWLWQncEz,184.548576,MI,Lenawee,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Fallow,Conventional Tillage,No,Soybeans,Conventional Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240314001039216_XxDVny5O2H8z,21.0092716,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,Yes,Nomajority,Conservation Tillage,Yes,Oats,Conservation Tillage,,Fallow,Conservation Tillage
mppf.sp.a_andersons.20240319001751253_xIn3UGmeaQQz,28.5315335,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Winterwheat,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Soybeans,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240401183246735_6RuyOzPm8SAz,148.8001142,OH,Pickaway,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz91,40.2442823,IL,Kankakee,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz70,20.8984195,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz147,33.5802321,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz228,27.6463032,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz7,10.3148493,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz164,75.4708018,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz195,74.7545799,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz125,75.4044163,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz31,38.4479579,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz19,12.246962,OH,Harrison,No,Soybeans,No Till,No,Corn,No Till,No,Haygrass,No Till,No,Haygrass,No Till,No,Haygrass,No Till,Yes,Pasture,No Till,Yes,Pasture,No Till,,Pasture,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz37,72.9073901,OH,Harrison,Yes,Corn,No Till,Yes,Soybeans,No Till,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz20,50.8532001,OH,Carroll,No,Corn,No Till,No,Pasture,No Till,No,Pasture,No Till,No,Pasture,No Till,No,Pasture,No Till,Yes,Nomajority,No Till,Yes,Nomajority,No Till,,Pasture,
mppf.sp.a_andersons.20240305183647654_D4Kx2d3-il4z,60.2154262,IN,White,Yes,Corn,No Till,No,Winterwheat,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz2,17.3928465,OH,Harrison,No,Corn,No Till,No,Corn,No Till,No,Pasture,No Till,No,Pasture,No Till,No,Pasture,No Till,Yes,Pasture,Conservation Tillage,Yes,Pasture,Conservation Tillage,,Pasture,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz67,40.7086678,OH,Harrison,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conventional Tillage,Yes,Corn,No Till,Yes,Winterwheat,Conventional Tillage,No,Soybeans,Conventional Tillage,,Corn,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz68,19.6030689,OH,Harrison,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conventional Tillage,Yes,Corn,No Till,No,Winterwheat,Conventional Tillage,No,Soybeans,Conventional Tillage,,Corn,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz69,28.1047947,OH,Harrison,Yes,Haygrass,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conventional Tillage,Yes,Corn,No Till,No,Winterwheat,Conventional Tillage,No,Soybeans,Conventional Tillage,,Corn,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz70,80.1408009,OH,Harrison,Yes,Soybeans,Conventional Tillage,No,Corn,No Till,Yes,Soybeans,Conservation Tillage,Yes,Corn,Conventional Tillage,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,
mppf.sp.a_andersons.20240302194519854_xE2PbMfhQywz,50.6764996,OH,Harrison,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Soybeans,Conventional Tillage,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz110,62.208075,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz93,40.0135233,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz207,14.6388902,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz157,30.3206526,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz26,56.8022562,IL,Kankakee,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz6,55.2209446,OH,Carroll,No,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240229172110883_7xL6M1r0oyAz255,63.0125643,MI,Genesee,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,No Till,Yes,Fallow,Conservation Tillage,No,Soybeans,Conventional Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240325201030931_5DDuKP3ygZ0z,78.647918,OH,Williams,No,Soybeans,No Till,No,Corn,No Till,No,Winterwheat,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conventional Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240330183251450_QjiCnYez4Pcz,93.2096533,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240124151859620_B6QhuozDxkAz,259.2007856,OH,Clinton,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240312191605609_4HAslPGz594z,20.0471881,MI,Genesee,No,Winterwheat,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,Yes,Alfalfa,Conservation Tillage
mppf.sp.a_andersons.20240124152052797_ZPCyabLaX3wz,54.5315809,OH,Clinton,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240128231914675_X9CrXv-zM-gz,31.8395809,OH,Clinton,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240312190339685_cfWCLCmwE1Uz,22.3974661,MI,Genesee,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,Yes,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240326200433817_HGSsjMZkj7sz10,38.7244326,IN,White,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240124151401543_vQNek1F1l1sz,57.9151214,OH,Clinton,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240312183615229_fvETqu6x0x4z,87.1412626,MI,Genesee,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240304165918365_icbr1BtKZuQz1,52.4989884,IN,Fulton,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240306130406006_P9aIY1_7K2wz,15.658373,IN,Fulton,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Fallow,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240307205953256_vgDtPqntlJoz10,147.8994139,IN,White,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240309004223050_GY8jfDXkANQz,36.4388159,MI,Lapeer,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240309003327109_kT-GFN4KdtUz,12.3936526,MI,Lapeer,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240308220638327_in4ndHIyInIz,13.8481593,MI,Lapeer,Yes,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240312150250202_UDhEZQ2KF0Az,19.012705,MI,Genesee,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Fallow,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240306180056113_Da7EuANkarwz1,107.2289419,IN,Carroll,Yes,Winterwheat,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240403184756581_t8CGk0mekzsz16,77.2587074,IN,Carroll,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240312192554249_bqcdK-QAMLEz,70.4614502,MI,Genesee,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240201221856234_2bK5FELo2-4z,80.5421435,IN,Henry,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Fallow,Conservation Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
